,Estado,Condicao_de_ocupacao_do_domicílio,Especie_do_Domicilio,Seguranca_Alimentar,Tipo_do_Domicilio,Código_de_Situacao_Censitaria,Faixa_do_rendimento_mensal_domiciliar_per_capita
16780,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16781,17,Proprio_ainda_pagando,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16782,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16783,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16785,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16786,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16787,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16789,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16790,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16791,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16792,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16793,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16794,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16795,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16796,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16797,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Sem_Rendimento
16798,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Sem_Rendimento
16799,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16800,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16801,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16802,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16803,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16804,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16805,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16806,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16808,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16809,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16810,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16811,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16812,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16814,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16815,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16816,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16818,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16819,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16821,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16822,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16823,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16825,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16826,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16827,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16828,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16829,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16831,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Cômodo,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16832,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16833,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16834,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16835,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16836,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16837,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16838,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16839,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16840,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16841,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16842,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16843,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16844,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16845,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16846,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16847,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Cômodo,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16848,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16851,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16852,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16853,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16854,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16856,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16857,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16858,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16861,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16862,17,Proprio_ainda_pagando,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16863,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16864,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16865,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16866,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16867,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16868,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16869,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16870,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16871,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16872,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16873,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16874,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Cômodo,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16875,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16876,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16877,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16879,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16880,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16881,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16883,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16884,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16885,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16886,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16887,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16888,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16889,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16890,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16891,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16892,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16893,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16894,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16895,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16896,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16900,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16901,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16902,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16903,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16904,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16905,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16906,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16907,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16908,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16909,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16910,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16911,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16912,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16913,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16914,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16916,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16917,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
